ConceptID,ConceptLabel,Dependencies,TaxonomyID
126,OpenLineage Proxy,100|104,IMPL
127,Event Validation,4|94,IMPL
128,Producer Registry,6|5,IMPL
129,Schema Registry,8|5,IMPL
130,Lineage Backend,101|7,IMPL
131,Pipeline Integration,91|98,INTEG
132,Source Integration,91|95,INTEG
133,Spark Integration,131|93,INTEG
134,OpenLineageSparkListener,133|94,INTEG
135,Spark Logical Plan Capture,134|79,INTEG
136,Airflow Integration,131|92,INTEG
137,Airflow OpenLineage Provider,136|44,INTEG
138,dbt Integration,131|124,INTEG
139,dbt-ol Wrapper,138|94,INTEG
140,Flink Integration,131|93,INTEG
141,Great Expectations Integration,131|88,INTEG
142,Dagster Integration,131|116,INTEG
143,Trino Integration,132|36,INTEG
144,Hive Integration,132|38,INTEG
145,Feast Integration,131,INTEG
146,BigQuery Extractor,125|32,INTEG
147,Redshift Extractor,125|33,INTEG
148,Snowflake Extractor,124|30,INTEG
149,Spark Column Lineage,135|80,INTEG
150,dbt Column Lineage,139|124|80,INTEG
151,Catalog Interop Layer,26|72,INTEROP
152,Dataset Identity,151|70,INTEROP
153,Snowflake Catalog Mapping,152|30,INTEROP
154,Databricks Unity Mapping,152|38|39,INTEROP
155,BigQuery Catalog Mapping,152|32,INTEROP
156,S3 Glue Catalog Mapping,152|39|72,INTEROP
157,Azure Purview Mapping,152|41,INTEROP
158,Glue Symlink Resolution,156|72,INTEROP
159,Three-Level Namespace Bridge,154|10,INTEROP
160,Cross-Platform Lineage Reconciliation,153|154|155|156,INTEROP
161,Multi-Catalog Lineage Graph,160|119,INTEROP
162,Lineage Stitching,161|72,INTEROP
163,Naming Drift,160,INTEROP
164,Open Format Anchor,152|156,INTEROP
165,Catalog Push vs Lineage Push,132|121,INTEROP
166,Lineage-to-Catalog Sync,161|121,INTEROP
167,Column Lineage Across Catalogs,160|79,INTEROP
168,End-to-End Field Trace,167|162,INTEROP
