ConceptID,ConceptLabel,Dependencies,TaxonomyID
83,"prompts.dict",50|53|90|145,PROMPT
84,"prompts.few_shot",30|76|82|88|89|90|171,PROMPT
85,"prompts.few_shot_with_templates",76|89|90|171,PROMPT
86,"prompts.image",20|50|81|90,PROMPT
87,"prompts.loading",81|82|84|89|116|171,PROMPT
88,"prompts.message",30|82|145|161,PROMPT
89,"prompts.prompt",53|90,PROMPT
90,"prompts.string",20|81|152|156|161,PROMPT
91,"prompts.structured",51|69|82|90|152|172,PROMPT
92,"retrievers",26|50|53|122,RETRIEVER
93,"vectorstores",1|94|95,VECTORSTORE
94,"vectorstores.base",26|53|92|97|122,VECTORSTORE
95,"vectorstores.in_memory",26|93|96|97|145,VECTORSTORE
96,"vectorstores.utils",,VECTORSTORE
97,"embeddings",1|98|99,EMBEDDING
98,"embeddings.embeddings",53,EMBEDDING
99,"embeddings.fake",97,EMBEDDING
100,"tools",1|101|102|103|104|105|106,TOOL
101,"tools.base",48|50|53|65|119|157|166,TOOL
102,"tools.convert",50|101|105|106|119,TOOL
103,"tools.render",101,TOOL
104,"tools.retriever",26|80|92|106|119,TOOL
105,"tools.simple",30|50|101|119,TOOL
106,"tools.structured",30|50|101|119|166,TOOL
107,"agents",30|150,AGENT
108,"output_parsers",1|109|111|112|114|115|116|117|118,PARSER
109,"output_parsers.base",14|20|30|50|53|66,PARSER
110,"output_parsers.format_instructions",,PARSER
111,"output_parsers.json",12|14|110|117|163,PARSER
112,"output_parsers.list",30|117,PARSER
113,"output_parsers.openai_functions",12|14|108|111,PARSER
114,"output_parsers.openai_tools",12|14|30|48|117|163|166,PARSER
115,"output_parsers.pydantic",12|14|108|166,PARSER
116,"output_parsers.string",117,PARSER
117,"output_parsers.transform",14|30|50|53|109,PARSER
118,"output_parsers.xml",12|30|65|117,PARSER
119,"callbacks",1|120|121|122|123|124|125,CALLBACK
120,"callbacks.base",14|26|30|107,CALLBACK
121,"callbacks.file",107|119|160|171,CALLBACK
122,"callbacks.manager",13|14|26|30|53|107|120|123|130|134|139|140|155|170,CALLBACK
123,"callbacks.stdout",107|120|152,CALLBACK
124,"callbacks.streaming_stdout",14|30|107|120,CALLBACK
125,"callbacks.usage",14|30|31|119|130,CALLBACK
126,"tracers",1|129|132|134|135|139|140,TRACER
127,"tracers._compat",139,TRACER
128,"tracers._streaming",,TRACER
129,"tracers.base",12|14|26|30|120|131|139,TRACER
130,"tracers.context",120|122|134|138,TRACER
131,"tracers.core",12|14|26|30|139|145,TRACER
132,"tracers.evaluation",126|127|129|130|134|139,TRACER
133,"tracers.event_stream",14|26|30|50|64|65|120|128|135|136|154|170,TRACER
134,"tracers.langchain",11|14|30|31|127|129|139|145,TRACER
135,"tracers.log_stream",14|50|65|120|128|129|136|139|145|148,TRACER
136,"tracers.memory_stream",,TRACER
137,"tracers.root_listeners",53|129|139,TRACER
138,"tracers.run_collector",127|129|139,TRACER
139,"tracers.schemas",,TRACER
140,"tracers.stdout",129|139|160,TRACER
141,"indexing",1|142|143,INDEXING
142,"indexing.api",8|12|26|93|143,INDEXING
143,"indexing.base",26|50|92|171,INDEXING
144,"indexing.in_memory",26|119|141|143|171,INDEXING
145,"load",1|147|148|150,LOAD
146,"load._validation",150,LOAD
147,"load.dump",14|30|146|150,LOAD
148,"load.load",146|149|150|151|171,LOAD
149,"load.mapping",,LOAD
150,"load.serializable",,LOAD
151,"load.validators",148,LOAD
152,"utils",1|154|155|156|160|162|166|167|169,UTIL
153,"utils._merge",,UTIL
154,"utils.aiter",173,UTIL
155,"utils.env",,UTIL
156,"utils.formatting",,UTIL
157,"utils.function_calling",30|100|164|166|171,UTIL
158,"utils.html",,UTIL
159,"utils.image",,UTIL
160,"utils.input",,UTIL
161,"utils.interactive_env",,UTIL
162,"utils.iter",,UTIL
163,"utils.json",12,UTIL
164,"utils.json_schema",,UTIL
165,"utils.mustache",,UTIL
166,"utils.pydantic",,UTIL
167,"utils.strings",,UTIL
168,"utils.usage",,UTIL
169,"utils.utils",166,UTIL
170,"utils.uuid",,UTIL
171,"_api",1|172|173|175,INTERNAL
172,"_api.beta_decorator",174,INTERNAL
173,"_api.deprecation",174,INTERNAL
174,"_api.internal",,INTERNAL
175,"_api.path",,INTERNAL
176,"_security",177|178|180,INTERNAL
177,"_security._exceptions",,INTERNAL
178,"_security._policy",177,INTERNAL
179,"_security._ssrf_protection",177|178,INTERNAL
180,"_security._transport",177|178,INTERNAL
