ConceptID,ConceptLabel,Dependencies,TaxonomyID
138,Niji Model,129,MODEL
139,Niji 6 Model,138,MODEL
140,Niji 7 Model,138,MODEL
141,Anime Aesthetic,138,MODEL
142,Draft Mode,135,MODEL
143,Draft Batch,142|28,MODEL
144,Conversational Mode,142|88,MODEL
145,Model Aesthetic Bias,129|37,MODEL
146,Prompt Adherence,36|129,MODEL
147,Legacy Model,129,MODEL
148,Model Default Transition,136|147,MODEL
149,GPU Mode,26,MODE
150,Fast Mode,149|14,MODE
151,Relax Mode,149|15,MODE
152,Turbo Mode,149|16,MODE
153,Fast Time,150|164,MODE
154,Fast Time Reset,153|170,MODE
155,Relax Time,151|166,MODE
156,Unlimited Relax Generation,155,MODE
157,Turbo GPU Cost,152|153,MODE
158,GPU Time,149,MODE
159,GPU Cost Per Job,158|42,MODE
160,Creation Settings,11|3,MODE
161,Default Speed Setting,160|149,MODE
162,Speed Switching,14|15|16,MODE
163,User Account,13,ACCT
164,Subscription Plan,163,ACCT
165,Basic Plan,164,ACCT
166,Standard Plan,164,ACCT
167,Pro Plan,164,ACCT
168,Mega Plan,164,ACCT
169,Annual Billing,164,ACCT
170,Subscription Renewal,164,ACCT
171,Stealth Mode,167|24,ACCT
172,Public Mode,25|164,ACCT
173,Gallery Visibility,171|172,ACCT
174,Community Guidelines,163,ACCT
175,Content Moderation,174,ACCT
176,Banned Words Filter,175|87,ACCT
177,Prompt Blocking,176,ACCT
178,Create Page,3,ACCT
179,Organize Page,3,ACCT
180,Folder,179,ACCT
181,Smart Folder,180,ACCT
182,Explore Page,3|173,ACCT
183,Tasks Page,3|84,ACCT
184,Image Rating,183|83,ACCT
185,Developer Surface,4|29,API
186,Official Public API Absence,185,API
187,Enterprise API Access,186|164,API
188,Programmatic Generation,5|29,API
189,Unofficial Third-Party Wrapper,188|186,API
190,ToS Automation Restriction,189|174,API
191,Account Ban Risk,190,API
192,Command-as-API Pattern,185|27,API
193,Job Polling Pattern,192|26,API
194,Webhook Absence,186,API
