ConceptID,ConceptLabel,Dependencies,TaxonomyID
169,Subject-Verb-Object,51|52|60,GEN
170,Depicting Verb,8|166,GEN
171,Spatial Reference,60|61,GEN
172,Agreement Verb,51|52|61,GEN
173,Rhetorical Question,65|10,GEN
174,Conditional Statement,60|65,GEN
175,Listing,60|26,GEN
176,Non-Manual Signal,10,GEN
177,Eyebrow Raise,176,GEN
178,Eyebrow Furrow,176,GEN
179,Head Nod,176,GEN
180,Head Shake,176,GEN
181,Eye Gaze,176,GEN
182,Mouth Morpheme,176,GEN
183,Body Lean,176,GEN
184,Question Face,176|65,GEN
185,Statement Face,176,GEN
186,Deaf Identity,2|3,GEN
187,Deaf Pride,186,GEN
188,Gallaudet University,3|186,GEN
189,Sign Language Interpreter,1|3,GEN
190,Deaf School,3|186,GEN
191,Visual Alert System,4|186,GEN
192,Captioning,4|186,GEN
193,ASL Recognition,1|3,GEN
194,Deaf Art,3|186,GEN
195,Regional Sign Variation,1|3,GEN
196,Eye Contact,4|10,GEN
197,Getting Attention,196,GEN
198,Signing Clearly,20|60,GEN
199,Storytelling,60|10|165,GEN
200,Self-Expression,10|60|165,GEN
